// STATSET export Class: Nephilia
// Level Power/Acc/Defense/Initiative/Constitution/MoveRate
//                              variant,     Level   Constit     Power  Accuracy   Defense   Initive     Move
MODCORESTATSCOMP:               statset2,         5        17        20        25        28        24         1
MODCORESTATSCOMP:               statset2,         6        19        23        29        33        29         1
MODCORESTATSCOMP:               statset2,         7        22        27        35        39        34         1
MODCORESTATSCOMP:               statset2,         8        24        29        40        44        38         1
MODCORESTATSCOMP:               statset2,         9        26        32        45        48        42         1
MODCORESTATSCOMP:               statset2,        10        30        35        51        52        47         1
MODCORESTATSCOMP:               statset2,        11        34        38        56        57        53         1
MODCORESTATSCOMP:               statset2,        12        37        41        61        61        57         1
MODCORESTATSCOMP:               statset2,        13        41        44        66        66        62         1
MODCORESTATSCOMP:               statset2,        14        44        47        72        72        67         1
MODCORESTATSCOMP:               statset2,        15        46        50        76        76        71         1
MODCORESTATSCOMP:               statset2,        16        48        53        81        81        77         1
MODCORESTATSCOMP:               statset2,        17        52        56        86        86        81         1
MODCORESTATSCOMP:               statset2,        18        54        59        91        90        85         1
MODCORESTATSCOMP:               statset2,        19        57        62        97        95        90         1
MODCORESTATSCOMP:               statset2,        20        59        66       102        99        95         1
MODCORESTATSCOMP:               statset2,        21        61        68       106       105       100         1
MODCORESTATSCOMP:               statset2,        22        65        71       111       110       106         1
MODCORESTATSCOMP:               statset2,        23        68        75       116       115       111         1
MODCORESTATSCOMP:               statset2,        24        71        79       121       119       116         1
MODCORESTATSCOMP:               statset2,        25        74        81       126       123       121         1
MODCORESTATSCOMP:               statset2,        26        77        84       131       128       127         1
MODCORESTATSCOMP:               statset2,        27        79        87       135       134       132         1
MODCORESTATSCOMP:               statset2,        28        81        90       140       138       136         1
MODCORESTATSCOMP:               statset2,        29        84        92       144       144       140         1
MODCORESTATSCOMP:               statset2,        30        87        94       149       149       146         1


// Level Power/Acc/Defense/Initiative/Constitution/MoveRate
//                              variant,     Level   Constit     Power  Accuracy   Defense   Initive     Move
MODCORESTATSCOMP:               statset3,         1         4         5         4         5         5         1
MODCORESTATSCOMP:               statset3,         2         7         8         9        11         9         1
MODCORESTATSCOMP:               statset3,         3        11        12        13        16        14         1
MODCORESTATSCOMP:               statset3,         4        15        15        17        21        19         1
MODCORESTATSCOMP:               statset3,         5        19        18        22        25        25         1
MODCORESTATSCOMP:               statset3,         6        23        21        27        31        30         1
MODCORESTATSCOMP:               statset3,         7        25        24        32        37        35         1
MODCORESTATSCOMP:               statset3,         8        28        27        37        42        40         1
MODCORESTATSCOMP:               statset3,         9        30        30        43        46        44         1
MODCORESTATSCOMP:               statset3,        10        33        33        48        50        49         1
MODCORESTATSCOMP:               statset3,        11        35        36        53        56        55         1
MODCORESTATSCOMP:               statset3,        12        38        38        58        62        61         1
MODCORESTATSCOMP:               statset3,        13        40        41        63        66        65         1
MODCORESTATSCOMP:               statset3,        14        43        43        68        72        71         1
MODCORESTATSCOMP:               statset3,        15        45        46        73        76        75         1
MODCORESTATSCOMP:               statset3,        16        47        50        78        81        80         1
MODCORESTATSCOMP:               statset3,        17        49        53        84        85        85         1
MODCORESTATSCOMP:               statset3,        18        53        57        90        91        90         1
MODCORESTATSCOMP:               statset3,        19        57        60        95        95        94         1
MODCORESTATSCOMP:               statset3,        20        61        63       101        99        98         1
MODCORESTATSCOMP:               statset3,        21        63        65       107       104       104         1
MODCORESTATSCOMP:               statset3,        22        66        67       113       109       108         1
MODCORESTATSCOMP:               statset3,        23        70        70       118       114       113         1
MODCORESTATSCOMP:               statset3,        24        74        72       122       119       119         1
MODCORESTATSCOMP:               statset3,        25        77        74       127       124       124         1
MODCORESTATSCOMP:               statset3,        26        80        77       133       128       129         1
MODCORESTATSCOMP:               statset3,        27        84        80       138       134       134         1
MODCORESTATSCOMP:               statset3,        28        88        83       143       139       139         1
MODCORESTATSCOMP:               statset3,        29        91        86       147       145       144         1
MODCORESTATSCOMP:               statset3,        30        94        89       152       149       149         1


// Level Power/Acc/Defense/Initiative/Constitution/MoveRate
//                              variant,     Level   Constit     Power  Accuracy   Defense   Initive     Move
MODCORESTATSCOMP:               statset4,         1         3         4         4         4         4         1
MODCORESTATSCOMP:               statset4,         2         5         6         8         8         8         1
MODCORESTATSCOMP:               statset4,         3         7         8        12        12        12         1
MODCORESTATSCOMP:               statset4,         4         9        10        16        16        16         1
MODCORESTATSCOMP:               statset4,         5        11        12        20        20        20         1
MODCORESTATSCOMP:               statset4,         6        13        14        24        24        24         1
MODCORESTATSCOMP:               statset4,         7        15        16        28        28        28         1
MODCORESTATSCOMP:               statset4,         8        17        18        32        32        32         1
MODCORESTATSCOMP:               statset4,         9        19        20        36        36        36         1
MODCORESTATSCOMP:               statset4,        10        21        22        40        40        40         1
MODCORESTATSCOMP:               statset4,        11        23        24        44        44        44         1
MODCORESTATSCOMP:               statset4,        12        25        26        48        48        48         1
MODCORESTATSCOMP:               statset4,        13        27        28        52        52        52         1
MODCORESTATSCOMP:               statset4,        14        29        30        56        56        56         1
MODCORESTATSCOMP:               statset4,        15        31        32        60        60        60         1
MODCORESTATSCOMP:               statset4,        16        33        34        64        64        64         1
MODCORESTATSCOMP:               statset4,        17        35        36        68        68        68         1
MODCORESTATSCOMP:               statset4,        18        37        38        72        72        72         1
MODCORESTATSCOMP:               statset4,        19        39        40        76        76        76         1
MODCORESTATSCOMP:               statset4,        20        41        42        80        80        80         1
MODCORESTATSCOMP:               statset4,        21        43        44        84        84        84         1
MODCORESTATSCOMP:               statset4,        22        45        46        88        88        88         1
MODCORESTATSCOMP:               statset4,        23        47        48        92        92        92         1
MODCORESTATSCOMP:               statset4,        24        49        50        96        96        96         1
MODCORESTATSCOMP:               statset4,        25        51        52       100       100       100         1
MODCORESTATSCOMP:               statset4,        26        53        54       104       104       104         1
MODCORESTATSCOMP:               statset4,        27        55        56       108       108       108         1
MODCORESTATSCOMP:               statset4,        28        57        58       112       112       112         1
MODCORESTATSCOMP:               statset4,        29        59        60       116       116       116         1
MODCORESTATSCOMP:               statset4,        30        61        62       120       120       120         1


// Level Power/Acc/Defense/Initiative/Constitution/MoveRate
//                              variant,     Level   Constit     Power  Accuracy   Defense   Initive     Move
MODCORESTATSCOMP:               statset5,         1         5         6         6         6         6         1
MODCORESTATSCOMP:               statset5,         2         9        10        12        12        12         1
MODCORESTATSCOMP:               statset5,         3        13        14        18        18        18         1
MODCORESTATSCOMP:               statset5,         4        17        18        24        24        24         1
MODCORESTATSCOMP:               statset5,         5        21        22        30        30        30         1
MODCORESTATSCOMP:               statset5,         6        25        26        36        36        36         1
MODCORESTATSCOMP:               statset5,         7        29        30        42        42        42         1
MODCORESTATSCOMP:               statset5,         8        33        34        48        48        48         1
MODCORESTATSCOMP:               statset5,         9        37        38        54        54        54         1
MODCORESTATSCOMP:               statset5,        10        41        42        60        60        60         1
MODCORESTATSCOMP:               statset5,        11        45        46        66        66        66         1
MODCORESTATSCOMP:               statset5,        12        49        50        72        72        72         1
MODCORESTATSCOMP:               statset5,        13        53        54        78        78        78         1
MODCORESTATSCOMP:               statset5,        14        57        58        84        84        84         1
MODCORESTATSCOMP:               statset5,        15        61        62        90        90        90         1
MODCORESTATSCOMP:               statset5,        16        65        66        96        96        96         1
MODCORESTATSCOMP:               statset5,        17        69        70       102       102       102         1
MODCORESTATSCOMP:               statset5,        18        73        74       108       108       108         1
MODCORESTATSCOMP:               statset5,        19        77        78       114       114       114         1
MODCORESTATSCOMP:               statset5,        20        81        82       120       120       120         1
MODCORESTATSCOMP:               statset5,        21        85        86       126       126       126         1
MODCORESTATSCOMP:               statset5,        22        89        90       132       132       132         1
MODCORESTATSCOMP:               statset5,        23        93        94       138       138       138         1
MODCORESTATSCOMP:               statset5,        24        97        98       144       144       144         1
MODCORESTATSCOMP:               statset5,        25       101       102       150       150       150         1
MODCORESTATSCOMP:               statset5,        26       105       106       156       156       156         1
MODCORESTATSCOMP:               statset5,        27       109       110       162       162       162         1
MODCORESTATSCOMP:               statset5,        28       113       114       168       168       168         1
MODCORESTATSCOMP:               statset5,        29       117       118       174       174       174         1
MODCORESTATSCOMP:               statset5,        30       121       122       180       180       180         1


