// STATSET export Class: Dervish
// Level Power/Acc/Defense/Initiative/Constitution/MoveRate
//                              variant,     Level   Constit     Power  Accuracy   Defense   Initive     Move
MODCORESTATSCOMP:               statset2,        18        53        53        94        92       111         1
MODCORESTATSCOMP:               statset2,        19        56        55       100        96       116         1
MODCORESTATSCOMP:               statset2,        20        60        59       105       101       120         1
MODCORESTATSCOMP:               statset2,        21        63        61       111       107       126         1
MODCORESTATSCOMP:               statset2,        22        66        63       117       113       131         1
MODCORESTATSCOMP:               statset2,        23        69        67       123       118       136         1
MODCORESTATSCOMP:               statset2,        24        71        70       129       123       141         1
MODCORESTATSCOMP:               statset2,        25        73        72       135       128       146         1
MODCORESTATSCOMP:               statset2,        26        77        75       139       133       151         1
MODCORESTATSCOMP:               statset2,        27        80        77       143       139       156         1
MODCORESTATSCOMP:               statset2,        28        83        80       148       145       160         1
MODCORESTATSCOMP:               statset2,        29        85        82       153       150       164         1
MODCORESTATSCOMP:               statset2,        30        89        85       159       154       169         1


// Level Power/Acc/Defense/Initiative/Constitution/MoveRate
//                              variant,     Level   Constit     Power  Accuracy   Defense   Initive     Move
MODCORESTATSCOMP:               statset3,         1         5         4         9        10        25         1
MODCORESTATSCOMP:               statset3,         2         8         6        13        15        30         1
MODCORESTATSCOMP:               statset3,         3        11         9        18        21        35         1
MODCORESTATSCOMP:               statset3,         4        14        11        22        26        41         1
MODCORESTATSCOMP:               statset3,         5        17        13        26        31        47         1
MODCORESTATSCOMP:               statset3,         6        21        16        31        37        52         1
MODCORESTATSCOMP:               statset3,         7        24        20        36        41        57         1
MODCORESTATSCOMP:               statset3,         8        26        23        42        46        62         1
MODCORESTATSCOMP:               statset3,         9        29        27        47        51        67         1
MODCORESTATSCOMP:               statset3,        10        32        30        52        56        71         1
MODCORESTATSCOMP:               statset3,        11        35        34        57        61        77         1
MODCORESTATSCOMP:               statset3,        12        37        37        61        66        81         1
MODCORESTATSCOMP:               statset3,        13        39        41        66        70        87         1
MODCORESTATSCOMP:               statset3,        14        42        43        70        75        93         1
MODCORESTATSCOMP:               statset3,        15        46        46        76        80        99         1
MODCORESTATSCOMP:               statset3,        16        49        49        81        86       103         1
MODCORESTATSCOMP:               statset3,        17        53        52        85        90       109         1
MODCORESTATSCOMP:               statset3,        18        57        56        90        94       114         1
MODCORESTATSCOMP:               statset3,        19        59        58        95        99       119         1
MODCORESTATSCOMP:               statset3,        20        62        61       101       103       124         1
MODCORESTATSCOMP:               statset3,        21        65        64       107       109       128         1
MODCORESTATSCOMP:               statset3,        22        68        68       113       113       133         1
MODCORESTATSCOMP:               statset3,        23        71        71       119       118       138         1
MODCORESTATSCOMP:               statset3,        24        75        75       124       122       142         1
MODCORESTATSCOMP:               statset3,        25        79        78       129       128       147         1
MODCORESTATSCOMP:               statset3,        26        82        80       134       133       153         1
MODCORESTATSCOMP:               statset3,        27        86        82       139       137       157         1
MODCORESTATSCOMP:               statset3,        28        89        85       144       142       161         1
MODCORESTATSCOMP:               statset3,        29        93        89       148       147       165         1
MODCORESTATSCOMP:               statset3,        30        96        91       153       151       170         1


// Level Power/Acc/Defense/Initiative/Constitution/MoveRate
//                              variant,     Level   Constit     Power  Accuracy   Defense   Initive     Move
MODCORESTATSCOMP:               statset4,         1         3         4         9         9        24         1
MODCORESTATSCOMP:               statset4,         2         5         6        13        13        28         1
MODCORESTATSCOMP:               statset4,         3         7         8        17        17        32         1
MODCORESTATSCOMP:               statset4,         4         9        10        21        21        36         1
MODCORESTATSCOMP:               statset4,         5        11        12        25        25        40         1
MODCORESTATSCOMP:               statset4,         6        13        14        29        29        44         1
MODCORESTATSCOMP:               statset4,         7        15        16        33        33        48         1
MODCORESTATSCOMP:               statset4,         8        17        18        37        37        52         1
MODCORESTATSCOMP:               statset4,         9        19        20        41        41        56         1
MODCORESTATSCOMP:               statset4,        10        21        22        45        45        60         1
MODCORESTATSCOMP:               statset4,        11        23        24        49        49        64         1
MODCORESTATSCOMP:               statset4,        12        25        26        53        53        68         1
MODCORESTATSCOMP:               statset4,        13        27        28        57        57        72         1
MODCORESTATSCOMP:               statset4,        14        29        30        61        61        76         1
MODCORESTATSCOMP:               statset4,        15        31        32        65        65        80         1
MODCORESTATSCOMP:               statset4,        16        33        34        69        69        84         1
MODCORESTATSCOMP:               statset4,        17        35        36        73        73        88         1
MODCORESTATSCOMP:               statset4,        18        37        38        77        77        92         1
MODCORESTATSCOMP:               statset4,        19        39        40        81        81        96         1
MODCORESTATSCOMP:               statset4,        20        41        42        85        85       100         1
MODCORESTATSCOMP:               statset4,        21        43        44        89        89       104         1
MODCORESTATSCOMP:               statset4,        22        45        46        93        93       108         1
MODCORESTATSCOMP:               statset4,        23        47        48        97        97       112         1
MODCORESTATSCOMP:               statset4,        24        49        50       101       101       116         1
MODCORESTATSCOMP:               statset4,        25        51        52       105       105       120         1
MODCORESTATSCOMP:               statset4,        26        53        54       109       109       124         1
MODCORESTATSCOMP:               statset4,        27        55        56       113       113       128         1
MODCORESTATSCOMP:               statset4,        28        57        58       117       117       132         1
MODCORESTATSCOMP:               statset4,        29        59        60       121       121       136         1
MODCORESTATSCOMP:               statset4,        30        61        62       125       125       140         1


// Level Power/Acc/Defense/Initiative/Constitution/MoveRate
//                              variant,     Level   Constit     Power  Accuracy   Defense   Initive     Move
MODCORESTATSCOMP:               statset5,         1         5         6        11        11        26         1
MODCORESTATSCOMP:               statset5,         2         9        10        17        17        32         1
MODCORESTATSCOMP:               statset5,         3        13        14        23        23        38         1
MODCORESTATSCOMP:               statset5,         4        17        18        29        29        44         1
MODCORESTATSCOMP:               statset5,         5        21        22        35        35        50         1
MODCORESTATSCOMP:               statset5,         6        25        26        41        41        56         1
MODCORESTATSCOMP:               statset5,         7        29        30        47        47        62         1
MODCORESTATSCOMP:               statset5,         8        33        34        53        53        68         1
MODCORESTATSCOMP:               statset5,         9        37        38        59        59        74         1
MODCORESTATSCOMP:               statset5,        10        41        42        65        65        80         1
MODCORESTATSCOMP:               statset5,        11        45        46        71        71        86         1
MODCORESTATSCOMP:               statset5,        12        49        50        77        77        92         1
MODCORESTATSCOMP:               statset5,        13        53        54        83        83        98         1
MODCORESTATSCOMP:               statset5,        14        57        58        89        89       104         1
MODCORESTATSCOMP:               statset5,        15        61        62        95        95       110         1
MODCORESTATSCOMP:               statset5,        16        65        66       101       101       116         1
MODCORESTATSCOMP:               statset5,        17        69        70       107       107       122         1
MODCORESTATSCOMP:               statset5,        18        73        74       113       113       128         1
MODCORESTATSCOMP:               statset5,        19        77        78       119       119       134         1
MODCORESTATSCOMP:               statset5,        20        81        82       125       125       140         1
MODCORESTATSCOMP:               statset5,        21        85        86       131       131       146         1
MODCORESTATSCOMP:               statset5,        22        89        90       137       137       152         1
MODCORESTATSCOMP:               statset5,        23        93        94       143       143       158         1
MODCORESTATSCOMP:               statset5,        24        97        98       149       149       164         1
MODCORESTATSCOMP:               statset5,        25       101       102       155       155       170         1
MODCORESTATSCOMP:               statset5,        26       105       106       161       161       176         1
MODCORESTATSCOMP:               statset5,        27       109       110       167       167       182         1
MODCORESTATSCOMP:               statset5,        28       113       114       173       173       188         1
MODCORESTATSCOMP:               statset5,        29       117       118       179       179       194         1
MODCORESTATSCOMP:               statset5,        30       121       122       185       185       200         1


