// STATSET export Class: UndeadCaster
// Level Power/Acc/Defense/Initiative/Constitution/MoveRate
//                              variant,     Level   Constit     Power  Accuracy   Defense   Initive     Move
MODCORESTATSCOMP:               statset0,        29        80        94       149       146       146         1
MODCORESTATSCOMP:               statset0,        30        82        98       155       150       151         1


// Level Power/Acc/Defense/Initiative/Constitution/MoveRate
//                              variant,     Level   Constit     Power  Accuracy   Defense   Initive     Move
MODCORESTATSCOMP:               statset1,         1         4         6         5         4         6         1
MODCORESTATSCOMP:               statset1,         2         7         9        11         8        11         1
MODCORESTATSCOMP:               statset1,         3        11        12        16        13        16         1
MODCORESTATSCOMP:               statset1,         4        14        16        22        19        21         1
MODCORESTATSCOMP:               statset1,         5        17        18        27        25        26         1
MODCORESTATSCOMP:               statset1,         6        21        21        32        31        32         1
MODCORESTATSCOMP:               statset1,         7        23        23        37        35        38         1
MODCORESTATSCOMP:               statset1,         8        26        27        43        41        44         1
MODCORESTATSCOMP:               statset1,         9        29        30        48        46        49         1
MODCORESTATSCOMP:               statset1,        10        31        34        52        51        54         1
MODCORESTATSCOMP:               statset1,        11        35        37        57        55        60         1
MODCORESTATSCOMP:               statset1,        12        37        40        63        60        65         1
MODCORESTATSCOMP:               statset1,        13        40        42        69        65        71         1
MODCORESTATSCOMP:               statset1,        14        42        45        74        70        75         1
MODCORESTATSCOMP:               statset1,        15        45        47        79        76        80         1
MODCORESTATSCOMP:               statset1,        16        48        50        83        80        85         1
MODCORESTATSCOMP:               statset1,        17        51        52        87        85        90         1
MODCORESTATSCOMP:               statset1,        18        55        56        92        90        95         1
MODCORESTATSCOMP:               statset1,        19        58        60        98        94       101         1
MODCORESTATSCOMP:               statset1,        20        60        62       103       100       106         1
MODCORESTATSCOMP:               statset1,        21        63        64       109       106       112         1
MODCORESTATSCOMP:               statset1,        22        66        67       114       112       118         1
MODCORESTATSCOMP:               statset1,        23        70        69       118       117       124         1
MODCORESTATSCOMP:               statset1,        24        73        73       123       121       129         1
MODCORESTATSCOMP:               statset1,        25        77        76       128       127       134         1
MODCORESTATSCOMP:               statset1,        26        79        79       133       133       140         1
MODCORESTATSCOMP:               statset1,        27        82        83       138       138       145         1
MODCORESTATSCOMP:               statset1,        28        85        87       144       142       151         1
MODCORESTATSCOMP:               statset1,        29        88        91       150       147       156         1
MODCORESTATSCOMP:               statset1,        30        91        94       155       151       161         1


// Level Power/Acc/Defense/Initiative/Constitution/MoveRate
//                              variant,     Level   Constit     Power  Accuracy   Defense   Initive     Move
MODCORESTATSCOMP:               statset2,         1         5         6         5         6         6         1
MODCORESTATSCOMP:               statset2,         2         9         9        10        12        11         1
MODCORESTATSCOMP:               statset2,         3        11        12        15        17        15         1
MODCORESTATSCOMP:               statset2,         4        13        15        19        21        20         1
MODCORESTATSCOMP:               statset2,         5        16        17        24        25        24         1
MODCORESTATSCOMP:               statset2,         6        19        20        29        30        29         1
MODCORESTATSCOMP:               statset2,         7        22        23        34        36        34         1
MODCORESTATSCOMP:               statset2,         8        25        26        39        40        39         1
MODCORESTATSCOMP:               statset2,         9        28        29        43        46        44         1
MODCORESTATSCOMP:               statset2,        10        31        32        48        51        49         1
MODCORESTATSCOMP:               statset2,        11        35        34        53        57        53         1
MODCORESTATSCOMP:               statset2,        12        39        36        59        62        59         1
MODCORESTATSCOMP:               statset2,        13        41        38        64        67        65         1
MODCORESTATSCOMP:               statset2,        14        43        41        69        71        70         1
MODCORESTATSCOMP:               statset2,        15        45        44        73        76        74         1
MODCORESTATSCOMP:               statset2,        16        48        47        79        81        79         1
MODCORESTATSCOMP:               statset2,        17        52        49        83        85        85         1
MODCORESTATSCOMP:               statset2,        18        55        53        87        90        89         1
MODCORESTATSCOMP:               statset2,        19        58        57        91        95        94         1
MODCORESTATSCOMP:               statset2,        20        62        60        95       100       100         1
MODCORESTATSCOMP:               statset2,        21        66        62       100       104       104         1
MODCORESTATSCOMP:               statset2,        22        68        65       104       108       109         1
MODCORESTATSCOMP:               statset2,        23        71        69       108       113       115         1
MODCORESTATSCOMP:               statset2,        24        74        72       113       117       120         1
MODCORESTATSCOMP:               statset2,        25        77        74       118       122       125         1
MODCORESTATSCOMP:               statset2,        26        80        78       123       126       129         1
MODCORESTATSCOMP:               statset2,        27        83        82       127       131       134         1
MODCORESTATSCOMP:               statset2,        28        86        85       132       136       138         1
MODCORESTATSCOMP:               statset2,        29        89        88       136       141       143         1
MODCORESTATSCOMP:               statset2,        30        92        90       141       147       149         1


// Level Power/Acc/Defense/Initiative/Constitution/MoveRate
//                              variant,     Level   Constit     Power  Accuracy   Defense   Initive     Move
MODCORESTATSCOMP:               statset3,         1         4         6         4         6         5         1
MODCORESTATSCOMP:               statset3,         2         8         8         9        12        10         1
MODCORESTATSCOMP:               statset3,         3        11        11        14        16        14         1
MODCORESTATSCOMP:               statset3,         4        13        13        18        21        19         1
MODCORESTATSCOMP:               statset3,         5        16        15        23        27        24         1
MODCORESTATSCOMP:               statset3,         6        18        17        27        32        29         1
MODCORESTATSCOMP:               statset3,         7        22        19        33        36        35         1
MODCORESTATSCOMP:               statset3,         8        25        22        38        40        40         1
MODCORESTATSCOMP:               statset3,         9        28        26        44        45        45         1
MODCORESTATSCOMP:               statset3,        10        31        30        49        50        49         1
MODCORESTATSCOMP:               statset3,        11        34        33        53        55        55         1
MODCORESTATSCOMP:               statset3,        12        37        35        57        61        61         1
MODCORESTATSCOMP:               statset3,        13        40        38        63        66        67         1
MODCORESTATSCOMP:               statset3,        14        43        40        68        71        73         1
MODCORESTATSCOMP:               statset3,        15        46        42        74        76        79         1
MODCORESTATSCOMP:               statset3,        16        49        45        79        80        83         1
MODCORESTATSCOMP:               statset3,        17        51        49        83        84        87         1
MODCORESTATSCOMP:               statset3,        18        55        52        88        90        92         1
MODCORESTATSCOMP:               statset3,        19        58        55        93        95        96         1
MODCORESTATSCOMP:               statset3,        20        62        58        99       101       100         1
MODCORESTATSCOMP:               statset3,        21        64        61       104       106       104         1
MODCORESTATSCOMP:               statset3,        22        66        63       110       111       108         1
MODCORESTATSCOMP:               statset3,        23        69        67       115       115       113         1
MODCORESTATSCOMP:               statset3,        24        73        70       120       119       119         1
MODCORESTATSCOMP:               statset3,        25        76        73       124       125       124         1
MODCORESTATSCOMP:               statset3,        26        78        76       129       131       130         1
MODCORESTATSCOMP:               statset3,        27        81        80       134       137       136         1
MODCORESTATSCOMP:               statset3,        28        84        84       139       142       142         1
MODCORESTATSCOMP:               statset3,        29        88        87       143       147       148         1
MODCORESTATSCOMP:               statset3,        30        92        90       148       152       153         1


// Level Power/Acc/Defense/Initiative/Constitution/MoveRate
//                              variant,     Level   Constit     Power  Accuracy   Defense   Initive     Move
MODCORESTATSCOMP:               statset4,         1         3         4         4         4         4         1
MODCORESTATSCOMP:               statset4,         2         5         6         8         8         8         1
MODCORESTATSCOMP:               statset4,         3         7         8        12        12        12         1
MODCORESTATSCOMP:               statset4,         4         9        10        16        16        16         1
MODCORESTATSCOMP:               statset4,         5        11        12        20        20        20         1
MODCORESTATSCOMP:               statset4,         6        13        14        24        24        24         1
MODCORESTATSCOMP:               statset4,         7        15        16        28        28        28         1
MODCORESTATSCOMP:               statset4,         8        17        18        32        32        32         1
MODCORESTATSCOMP:               statset4,         9        19        20        36        36        36         1
MODCORESTATSCOMP:               statset4,        10        21        22        40        40        40         1
MODCORESTATSCOMP:               statset4,        11        23        24        44        44        44         1
MODCORESTATSCOMP:               statset4,        12        25        26        48        48        48         1
MODCORESTATSCOMP:               statset4,        13        27        28        52        52        52         1
MODCORESTATSCOMP:               statset4,        14        29        30        56        56        56         1
MODCORESTATSCOMP:               statset4,        15        31        32        60        60        60         1
MODCORESTATSCOMP:               statset4,        16        33        34        64        64        64         1
MODCORESTATSCOMP:               statset4,        17        35        36        68        68        68         1
MODCORESTATSCOMP:               statset4,        18        37        38        72        72        72         1
MODCORESTATSCOMP:               statset4,        19        39        40        76        76        76         1
MODCORESTATSCOMP:               statset4,        20        41        42        80        80        80         1
MODCORESTATSCOMP:               statset4,        21        43        44        84        84        84         1
MODCORESTATSCOMP:               statset4,        22        45        46        88        88        88         1
MODCORESTATSCOMP:               statset4,        23        47        48        92        92        92         1
MODCORESTATSCOMP:               statset4,        24        49        50        96        96        96         1
MODCORESTATSCOMP:               statset4,        25        51        52       100       100       100         1
MODCORESTATSCOMP:               statset4,        26        53        54       104       104       104         1
MODCORESTATSCOMP:               statset4,        27        55        56       108       108       108         1
MODCORESTATSCOMP:               statset4,        28        57        58       112       112       112         1
MODCORESTATSCOMP:               statset4,        29        59        60       116       116       116         1
MODCORESTATSCOMP:               statset4,        30        61        62       120       120       120         1


// Level Power/Acc/Defense/Initiative/Constitution/MoveRate
//                              variant,     Level   Constit     Power  Accuracy   Defense   Initive     Move
MODCORESTATSCOMP:               statset5,         1         5         6         6         6         6         1
MODCORESTATSCOMP:               statset5,         2         9        10        12        12        12         1
MODCORESTATSCOMP:               statset5,         3        13        14        18        18        18         1
MODCORESTATSCOMP:               statset5,         4        17        18        24        24        24         1
MODCORESTATSCOMP:               statset5,         5        21        22        30        30        30         1
MODCORESTATSCOMP:               statset5,         6        25        26        36        36        36         1
MODCORESTATSCOMP:               statset5,         7        29        30        42        42        42         1
MODCORESTATSCOMP:               statset5,         8        33        34        48        48        48         1
MODCORESTATSCOMP:               statset5,         9        37        38        54        54        54         1
MODCORESTATSCOMP:               statset5,        10        41        42        60        60        60         1
MODCORESTATSCOMP:               statset5,        11        45        46        66        66        66         1
MODCORESTATSCOMP:               statset5,        12        49        50        72        72        72         1
MODCORESTATSCOMP:               statset5,        13        53        54        78        78        78         1
MODCORESTATSCOMP:               statset5,        14        57        58        84        84        84         1
MODCORESTATSCOMP:               statset5,        15        61        62        90        90        90         1
MODCORESTATSCOMP:               statset5,        16        65        66        96        96        96         1
MODCORESTATSCOMP:               statset5,        17        69        70       102       102       102         1
MODCORESTATSCOMP:               statset5,        18        73        74       108       108       108         1
MODCORESTATSCOMP:               statset5,        19        77        78       114       114       114         1
MODCORESTATSCOMP:               statset5,        20        81        82       120       120       120         1
MODCORESTATSCOMP:               statset5,        21        85        86       126       126       126         1
MODCORESTATSCOMP:               statset5,        22        89        90       132       132       132         1
MODCORESTATSCOMP:               statset5,        23        93        94       138       138       138         1
MODCORESTATSCOMP:               statset5,        24        97        98       144       144       144         1
MODCORESTATSCOMP:               statset5,        25       101       102       150       150       150         1
MODCORESTATSCOMP:               statset5,        26       105       106       156       156       156         1
MODCORESTATSCOMP:               statset5,        27       109       110       162       162       162         1
MODCORESTATSCOMP:               statset5,        28       113       114       168       168       168         1
MODCORESTATSCOMP:               statset5,        29       117       118       174       174       174         1
MODCORESTATSCOMP:               statset5,        30       121       122       180       180       180         1


