// STATSET export Class: Citizen
// Level Power/Acc/Defense/Initiative/Constitution/MoveRate
//                              variant,     Level   Constit     Power  Accuracy   Defense   Initive     Move
MODCORESTATSCOMP:               statset2,        14        43        42        69        71        75         1
MODCORESTATSCOMP:               statset2,        15        46        46        75        76        80         1
MODCORESTATSCOMP:               statset2,        16        49        49        80        80        86         1
MODCORESTATSCOMP:               statset2,        17        52        52        86        85        90         1
MODCORESTATSCOMP:               statset2,        18        54        56        91        89        95         1
MODCORESTATSCOMP:               statset2,        19        57        59        97        93        99         1
MODCORESTATSCOMP:               statset2,        20        60        63       103        99       103         1
MODCORESTATSCOMP:               statset2,        21        63        66       109       103       107         1
MODCORESTATSCOMP:               statset2,        22        66        69       115       108       111         1
MODCORESTATSCOMP:               statset2,        23        70        72       120       113       116         1
MODCORESTATSCOMP:               statset2,        24        72        74       126       117       121         1
MODCORESTATSCOMP:               statset2,        25        75        78       131       122       126         1
MODCORESTATSCOMP:               statset2,        26        77        81       137       127       130         1
MODCORESTATSCOMP:               statset2,        27        81        84       141       131       135         1
MODCORESTATSCOMP:               statset2,        28        83        88       145       136       140         1
MODCORESTATSCOMP:               statset2,        29        85        90       149       141       145         1
MODCORESTATSCOMP:               statset2,        30        88        94       154       147       150         1


// Level Power/Acc/Defense/Initiative/Constitution/MoveRate
//                              variant,     Level   Constit     Power  Accuracy   Defense   Initive     Move
MODCORESTATSCOMP:               statset3,         1         3         4         4         6         5         1
MODCORESTATSCOMP:               statset3,         2         6         7         9        10         9         1
MODCORESTATSCOMP:               statset3,         3         9        11        14        15        14         1
MODCORESTATSCOMP:               statset3,         4        12        13        19        19        19         1
MODCORESTATSCOMP:               statset3,         5        15        16        23        23        24         1
MODCORESTATSCOMP:               statset3,         6        18        18        27        27        29         1
MODCORESTATSCOMP:               statset3,         7        22        20        31        33        34         1
MODCORESTATSCOMP:               statset3,         8        25        24        36        38        39         1
MODCORESTATSCOMP:               statset3,         9        27        28        41        44        44         1
MODCORESTATSCOMP:               statset3,        10        30        31        47        50        50         1
MODCORESTATSCOMP:               statset3,        11        33        34        52        56        55         1
MODCORESTATSCOMP:               statset3,        12        36        37        58        61        60         1
MODCORESTATSCOMP:               statset3,        13        38        40        63        65        66         1
MODCORESTATSCOMP:               statset3,        14        41        43        67        69        71         1
MODCORESTATSCOMP:               statset3,        15        44        46        73        74        75         1
MODCORESTATSCOMP:               statset3,        16        47        49        78        79        79         1
MODCORESTATSCOMP:               statset3,        17        49        52        82        84        83         1
MODCORESTATSCOMP:               statset3,        18        53        55        87        89        88         1
MODCORESTATSCOMP:               statset3,        19        57        59        92        95        94         1
MODCORESTATSCOMP:               statset3,        20        59        62        97       100        99         1
MODCORESTATSCOMP:               statset3,        21        61        64       102       105       103         1
MODCORESTATSCOMP:               statset3,        22        63        66       106       111       108         1
MODCORESTATSCOMP:               statset3,        23        66        70       111       116       114         1
MODCORESTATSCOMP:               statset3,        24        68        74       116       121       119         1
MODCORESTATSCOMP:               statset3,        25        71        76       122       127       123         1
MODCORESTATSCOMP:               statset3,        26        74        79       126       133       127         1
MODCORESTATSCOMP:               statset3,        27        77        82       132       138       133         1
MODCORESTATSCOMP:               statset3,        28        80        84       137       144       137         1
MODCORESTATSCOMP:               statset3,        29        83        87       142       150       142         1
MODCORESTATSCOMP:               statset3,        30        86        90       147       155       146         1


// Level Power/Acc/Defense/Initiative/Constitution/MoveRate
//                              variant,     Level   Constit     Power  Accuracy   Defense   Initive     Move
MODCORESTATSCOMP:               statset4,         1         3         2         4         4         4         1
MODCORESTATSCOMP:               statset4,         2         5         4         8         8         8         1
MODCORESTATSCOMP:               statset4,         3         7         6        12        12        12         1
MODCORESTATSCOMP:               statset4,         4         9         8        16        16        16         1
MODCORESTATSCOMP:               statset4,         5        11        10        20        20        20         1
MODCORESTATSCOMP:               statset4,         6        13        12        24        24        24         1
MODCORESTATSCOMP:               statset4,         7        15        14        28        28        28         1
MODCORESTATSCOMP:               statset4,         8        17        16        32        32        32         1
MODCORESTATSCOMP:               statset4,         9        19        18        36        36        36         1
MODCORESTATSCOMP:               statset4,        10        21        20        40        40        40         1
MODCORESTATSCOMP:               statset4,        11        23        22        44        44        44         1
MODCORESTATSCOMP:               statset4,        12        25        24        48        48        48         1
MODCORESTATSCOMP:               statset4,        13        27        26        52        52        52         1
MODCORESTATSCOMP:               statset4,        14        29        28        56        56        56         1
MODCORESTATSCOMP:               statset4,        15        31        30        60        60        60         1
MODCORESTATSCOMP:               statset4,        16        33        32        64        64        64         1
MODCORESTATSCOMP:               statset4,        17        35        34        68        68        68         1
MODCORESTATSCOMP:               statset4,        18        37        36        72        72        72         1
MODCORESTATSCOMP:               statset4,        19        39        38        76        76        76         1
MODCORESTATSCOMP:               statset4,        20        41        40        80        80        80         1
MODCORESTATSCOMP:               statset4,        21        43        42        84        84        84         1
MODCORESTATSCOMP:               statset4,        22        45        44        88        88        88         1
MODCORESTATSCOMP:               statset4,        23        47        46        92        92        92         1
MODCORESTATSCOMP:               statset4,        24        49        48        96        96        96         1
MODCORESTATSCOMP:               statset4,        25        51        50       100       100       100         1
MODCORESTATSCOMP:               statset4,        26        53        52       104       104       104         1
MODCORESTATSCOMP:               statset4,        27        55        54       108       108       108         1
MODCORESTATSCOMP:               statset4,        28        57        56       112       112       112         1
MODCORESTATSCOMP:               statset4,        29        59        58       116       116       116         1
MODCORESTATSCOMP:               statset4,        30        61        60       120       120       120         1


// Level Power/Acc/Defense/Initiative/Constitution/MoveRate
//                              variant,     Level   Constit     Power  Accuracy   Defense   Initive     Move
MODCORESTATSCOMP:               statset5,         1         5         4         6         6         6         1
MODCORESTATSCOMP:               statset5,         2         9         8        12        12        12         1
MODCORESTATSCOMP:               statset5,         3        13        12        18        18        18         1
MODCORESTATSCOMP:               statset5,         4        17        16        24        24        24         1
MODCORESTATSCOMP:               statset5,         5        21        20        30        30        30         1
MODCORESTATSCOMP:               statset5,         6        25        24        36        36        36         1
MODCORESTATSCOMP:               statset5,         7        29        28        42        42        42         1
MODCORESTATSCOMP:               statset5,         8        33        32        48        48        48         1
MODCORESTATSCOMP:               statset5,         9        37        36        54        54        54         1
MODCORESTATSCOMP:               statset5,        10        41        40        60        60        60         1
MODCORESTATSCOMP:               statset5,        11        45        44        66        66        66         1
MODCORESTATSCOMP:               statset5,        12        49        48        72        72        72         1
MODCORESTATSCOMP:               statset5,        13        53        52        78        78        78         1
MODCORESTATSCOMP:               statset5,        14        57        56        84        84        84         1
MODCORESTATSCOMP:               statset5,        15        61        60        90        90        90         1
MODCORESTATSCOMP:               statset5,        16        65        64        96        96        96         1
MODCORESTATSCOMP:               statset5,        17        69        68       102       102       102         1
MODCORESTATSCOMP:               statset5,        18        73        72       108       108       108         1
MODCORESTATSCOMP:               statset5,        19        77        76       114       114       114         1
MODCORESTATSCOMP:               statset5,        20        81        80       120       120       120         1
MODCORESTATSCOMP:               statset5,        21        85        84       126       126       126         1
MODCORESTATSCOMP:               statset5,        22        89        88       132       132       132         1
MODCORESTATSCOMP:               statset5,        23        93        92       138       138       138         1
MODCORESTATSCOMP:               statset5,        24        97        96       144       144       144         1
MODCORESTATSCOMP:               statset5,        25       101       100       150       150       150         1
MODCORESTATSCOMP:               statset5,        26       105       104       156       156       156         1
MODCORESTATSCOMP:               statset5,        27       109       108       162       162       162         1
MODCORESTATSCOMP:               statset5,        28       113       112       168       168       168         1
MODCORESTATSCOMP:               statset5,        29       117       116       174       174       174         1
MODCORESTATSCOMP:               statset5,        30       121       120       180       180       180         1


