// STATSET export Class: Berserker
// Level Power/Acc/Defense/Initiative/Constitution/MoveRate
//                              variant,     Level   Constit     Power  Accuracy   Defense   Initive     Move
MODCORESTATSCOMP:               statset1,        11        38        36        54        54        75         1
MODCORESTATSCOMP:               statset1,        12        41        39        58        60        79         1
MODCORESTATSCOMP:               statset1,        13        44        42        64        64        85         1
MODCORESTATSCOMP:               statset1,        14        48        45        70        68        89         1
MODCORESTATSCOMP:               statset1,        15        51        48        75        72        94         1
MODCORESTATSCOMP:               statset1,        16        54        52        80        77        99         1
MODCORESTATSCOMP:               statset1,        17        57        56        86        82       104         1
MODCORESTATSCOMP:               statset1,        18        60        58        91        88       108         1
MODCORESTATSCOMP:               statset1,        19        62        61        97        94       112         1
MODCORESTATSCOMP:               statset1,        20        65        65       103        99       117         1
MODCORESTATSCOMP:               statset1,        21        69        68       107       105       123         1
MODCORESTATSCOMP:               statset1,        22        73        72       112       110       128         1
MODCORESTATSCOMP:               statset1,        23        76        75       116       115       134         1
MODCORESTATSCOMP:               statset1,        24        79        78       122       119       140         1
MODCORESTATSCOMP:               statset1,        25        83        81       127       124       145         1
MODCORESTATSCOMP:               statset1,        26        86        84       133       130       150         1
MODCORESTATSCOMP:               statset1,        27        90        86       137       134       155         1
MODCORESTATSCOMP:               statset1,        28        92        90       141       139       160         1
MODCORESTATSCOMP:               statset1,        29        95        92       146       144       165         1
MODCORESTATSCOMP:               statset1,        30        99        95       152       149       171         1


// Level Power/Acc/Defense/Initiative/Constitution/MoveRate
//                              variant,     Level   Constit     Power  Accuracy   Defense   Initive     Move
MODCORESTATSCOMP:               statset2,         1         4         5         5         4        26         1
MODCORESTATSCOMP:               statset2,         2         6         9        11         9        30         1
MODCORESTATSCOMP:               statset2,         3        10        11        16        15        36         1
MODCORESTATSCOMP:               statset2,         4        13        14        20        21        41         1
MODCORESTATSCOMP:               statset2,         5        15        16        25        26        46         1
MODCORESTATSCOMP:               statset2,         6        19        18        31        32        50         1
MODCORESTATSCOMP:               statset2,         7        21        20        36        36        56         1
MODCORESTATSCOMP:               statset2,         8        24        23        40        41        62         1
MODCORESTATSCOMP:               statset2,         9        27        26        44        46        67         1
MODCORESTATSCOMP:               statset2,        10        31        29        48        51        72         1
MODCORESTATSCOMP:               statset2,        11        35        33        53        56        78         1
MODCORESTATSCOMP:               statset2,        12        39        36        58        62        84         1
MODCORESTATSCOMP:               statset2,        13        42        39        64        67        90         1
MODCORESTATSCOMP:               statset2,        14        45        41        69        72        94         1
MODCORESTATSCOMP:               statset2,        15        48        45        73        77        99         1
MODCORESTATSCOMP:               statset2,        16        52        47        78        82       104         1
MODCORESTATSCOMP:               statset2,        17        56        49        82        88       109         1
MODCORESTATSCOMP:               statset2,        18        58        51        87        94       113         1
MODCORESTATSCOMP:               statset2,        19        62        54        91       100       118         1
MODCORESTATSCOMP:               statset2,        20        65        57        95       105       123         1
MODCORESTATSCOMP:               statset2,        21        68        59       101       111       129         1
MODCORESTATSCOMP:               statset2,        22        71        62       106       116       134         1
MODCORESTATSCOMP:               statset2,        23        73        65       111       121       138         1
MODCORESTATSCOMP:               statset2,        24        77        69       116       126       143         1
MODCORESTATSCOMP:               statset2,        25        79        72       121       130       147         1
MODCORESTATSCOMP:               statset2,        26        82        75       126       135       153         1
MODCORESTATSCOMP:               statset2,        27        84        77       131       139       158         1
MODCORESTATSCOMP:               statset2,        28        86        81       136       143       163         1
MODCORESTATSCOMP:               statset2,        29        89        85       140       147       168         1
MODCORESTATSCOMP:               statset2,        30        92        88       146       153       173         1


// Level Power/Acc/Defense/Initiative/Constitution/MoveRate
//                              variant,     Level   Constit     Power  Accuracy   Defense   Initive     Move
MODCORESTATSCOMP:               statset3,         1         3         4         6         5        25         1
MODCORESTATSCOMP:               statset3,         2         5         7        12         9        30         1
MODCORESTATSCOMP:               statset3,         3         7        10        16        14        36         1
MODCORESTATSCOMP:               statset3,         4        10        12        22        19        41         1
MODCORESTATSCOMP:               statset3,         5        13        14        27        24        47         1
MODCORESTATSCOMP:               statset3,         6        17        16        32        29        53         1
MODCORESTATSCOMP:               statset3,         7        19        19        36        34        59         1
MODCORESTATSCOMP:               statset3,         8        21        22        42        40        65         1
MODCORESTATSCOMP:               statset3,         9        25        26        48        45        69         1
MODCORESTATSCOMP:               statset3,        10        27        29        54        49        73         1
MODCORESTATSCOMP:               statset3,        11        31        32        58        54        79         1
MODCORESTATSCOMP:               statset3,        12        33        35        63        60        85         1
MODCORESTATSCOMP:               statset3,        13        37        38        69        65        89         1
MODCORESTATSCOMP:               statset3,        14        41        42        73        70        94         1
MODCORESTATSCOMP:               statset3,        15        44        46        78        75       100         1
MODCORESTATSCOMP:               statset3,        16        46        49        83        80       106         1
MODCORESTATSCOMP:               statset3,        17        49        52        87        85       111         1
MODCORESTATSCOMP:               statset3,        18        52        55        91        91       116         1
MODCORESTATSCOMP:               statset3,        19        55        58        95        96       120         1
MODCORESTATSCOMP:               statset3,        20        58        62       101       102       125         1
MODCORESTATSCOMP:               statset3,        21        61        64       106       107       129         1
MODCORESTATSCOMP:               statset3,        22        64        68       111       112       133         1
MODCORESTATSCOMP:               statset3,        23        67        70       116       117       138         1
MODCORESTATSCOMP:               statset3,        24        70        74       120       122       143         1
MODCORESTATSCOMP:               statset3,        25        73        78       125       127       148         1
MODCORESTATSCOMP:               statset3,        26        76        80       130       132       152         1
MODCORESTATSCOMP:               statset3,        27        78        83       136       136       158         1
MODCORESTATSCOMP:               statset3,        28        80        86       142       142       162         1
MODCORESTATSCOMP:               statset3,        29        82        89       146       147       168         1
MODCORESTATSCOMP:               statset3,        30        86        93       151       152       173         1


// Level Power/Acc/Defense/Initiative/Constitution/MoveRate
//                              variant,     Level   Constit     Power  Accuracy   Defense   Initive     Move
MODCORESTATSCOMP:               statset4,         1         3         4         4         4        24         1
MODCORESTATSCOMP:               statset4,         2         5         6         8         8        28         1
MODCORESTATSCOMP:               statset4,         3         7         8        12        12        32         1
MODCORESTATSCOMP:               statset4,         4         9        10        16        16        36         1
MODCORESTATSCOMP:               statset4,         5        11        12        20        20        40         1
MODCORESTATSCOMP:               statset4,         6        13        14        24        24        44         1
MODCORESTATSCOMP:               statset4,         7        15        16        28        28        48         1
MODCORESTATSCOMP:               statset4,         8        17        18        32        32        52         1
MODCORESTATSCOMP:               statset4,         9        19        20        36        36        56         1
MODCORESTATSCOMP:               statset4,        10        21        22        40        40        60         1
MODCORESTATSCOMP:               statset4,        11        23        24        44        44        64         1
MODCORESTATSCOMP:               statset4,        12        25        26        48        48        68         1
MODCORESTATSCOMP:               statset4,        13        27        28        52        52        72         1
MODCORESTATSCOMP:               statset4,        14        29        30        56        56        76         1
MODCORESTATSCOMP:               statset4,        15        31        32        60        60        80         1
MODCORESTATSCOMP:               statset4,        16        33        34        64        64        84         1
MODCORESTATSCOMP:               statset4,        17        35        36        68        68        88         1
MODCORESTATSCOMP:               statset4,        18        37        38        72        72        92         1
MODCORESTATSCOMP:               statset4,        19        39        40        76        76        96         1
MODCORESTATSCOMP:               statset4,        20        41        42        80        80       100         1
MODCORESTATSCOMP:               statset4,        21        43        44        84        84       104         1
MODCORESTATSCOMP:               statset4,        22        45        46        88        88       108         1
MODCORESTATSCOMP:               statset4,        23        47        48        92        92       112         1
MODCORESTATSCOMP:               statset4,        24        49        50        96        96       116         1
MODCORESTATSCOMP:               statset4,        25        51        52       100       100       120         1
MODCORESTATSCOMP:               statset4,        26        53        54       104       104       124         1
MODCORESTATSCOMP:               statset4,        27        55        56       108       108       128         1
MODCORESTATSCOMP:               statset4,        28        57        58       112       112       132         1
MODCORESTATSCOMP:               statset4,        29        59        60       116       116       136         1
MODCORESTATSCOMP:               statset4,        30        61        62       120       120       140         1


// Level Power/Acc/Defense/Initiative/Constitution/MoveRate
//                              variant,     Level   Constit     Power  Accuracy   Defense   Initive     Move
MODCORESTATSCOMP:               statset5,         1         5         6         6         6        26         1
MODCORESTATSCOMP:               statset5,         2         9        10        12        12        32         1
MODCORESTATSCOMP:               statset5,         3        13        14        18        18        38         1
MODCORESTATSCOMP:               statset5,         4        17        18        24        24        44         1
MODCORESTATSCOMP:               statset5,         5        21        22        30        30        50         1
MODCORESTATSCOMP:               statset5,         6        25        26        36        36        56         1
MODCORESTATSCOMP:               statset5,         7        29        30        42        42        62         1
MODCORESTATSCOMP:               statset5,         8        33        34        48        48        68         1
MODCORESTATSCOMP:               statset5,         9        37        38        54        54        74         1
MODCORESTATSCOMP:               statset5,        10        41        42        60        60        80         1
MODCORESTATSCOMP:               statset5,        11        45        46        66        66        86         1
MODCORESTATSCOMP:               statset5,        12        49        50        72        72        92         1
MODCORESTATSCOMP:               statset5,        13        53        54        78        78        98         1
MODCORESTATSCOMP:               statset5,        14        57        58        84        84       104         1
MODCORESTATSCOMP:               statset5,        15        61        62        90        90       110         1
MODCORESTATSCOMP:               statset5,        16        65        66        96        96       116         1
MODCORESTATSCOMP:               statset5,        17        69        70       102       102       122         1
MODCORESTATSCOMP:               statset5,        18        73        74       108       108       128         1
MODCORESTATSCOMP:               statset5,        19        77        78       114       114       134         1
MODCORESTATSCOMP:               statset5,        20        81        82       120       120       140         1
MODCORESTATSCOMP:               statset5,        21        85        86       126       126       146         1
MODCORESTATSCOMP:               statset5,        22        89        90       132       132       152         1
MODCORESTATSCOMP:               statset5,        23        93        94       138       138       158         1
MODCORESTATSCOMP:               statset5,        24        97        98       144       144       164         1
MODCORESTATSCOMP:               statset5,        25       101       102       150       150       170         1
MODCORESTATSCOMP:               statset5,        26       105       106       156       156       176         1
MODCORESTATSCOMP:               statset5,        27       109       110       162       162       182         1
MODCORESTATSCOMP:               statset5,        28       113       114       168       168       188         1
MODCORESTATSCOMP:               statset5,        29       117       118       174       174       194         1
MODCORESTATSCOMP:               statset5,        30       121       122       180       180       200         1


