// STATSET export Class: Galdr
// Level Power/Acc/Defense/Initiative/Constitution/MoveRate
//                              variant,     Level   Constit     Power  Accuracy   Defense   Initive     Move
MODCORESTATSCOMP:               statset1,        15        51        46        80        85        77         1
MODCORESTATSCOMP:               statset1,        16        54        49        86        89        82         1
MODCORESTATSCOMP:               statset1,        17        56        51        92        93        86         1
MODCORESTATSCOMP:               statset1,        18        59        54        98        98        91         1
MODCORESTATSCOMP:               statset1,        19        63        56       104       103        96         1
MODCORESTATSCOMP:               statset1,        20        65        59       109       109       102         1
MODCORESTATSCOMP:               statset1,        21        68        63       114       114       106         1
MODCORESTATSCOMP:               statset1,        22        71        65       118       120       112         1
MODCORESTATSCOMP:               statset1,        23        74        69       124       126       117         1
MODCORESTATSCOMP:               statset1,        24        78        72       130       130       121         1
MODCORESTATSCOMP:               statset1,        25        81        76       134       135       126         1
MODCORESTATSCOMP:               statset1,        26        85        79       140       140       132         1
MODCORESTATSCOMP:               statset1,        27        88        82       145       145       137         1
MODCORESTATSCOMP:               statset1,        28        91        86       150       150       143         1
MODCORESTATSCOMP:               statset1,        29        95        89       154       155       148         1
MODCORESTATSCOMP:               statset1,        30        99        93       159       161       152         1


// Level Power/Acc/Defense/Initiative/Constitution/MoveRate
//                              variant,     Level   Constit     Power  Accuracy   Defense   Initive     Move
MODCORESTATSCOMP:               statset2,         1         4         5         6        15         5         1
MODCORESTATSCOMP:               statset2,         2         8         8        12        20        10         1
MODCORESTATSCOMP:               statset2,         3        12        10        17        25        15         1
MODCORESTATSCOMP:               statset2,         4        15        12        22        31        20         1
MODCORESTATSCOMP:               statset2,         5        18        15        28        36        24         1
MODCORESTATSCOMP:               statset2,         6        21        18        33        40        30         1
MODCORESTATSCOMP:               statset2,         7        24        22        39        46        35         1
MODCORESTATSCOMP:               statset2,         8        26        25        44        50        40         1
MODCORESTATSCOMP:               statset2,         9        29        28        49        54        45         1
MODCORESTATSCOMP:               statset2,        10        32        31        55        58        50         1
MODCORESTATSCOMP:               statset2,        11        35        35        60        63        55         1
MODCORESTATSCOMP:               statset2,        12        38        37        65        68        60         1
MODCORESTATSCOMP:               statset2,        13        40        40        70        74        65         1
MODCORESTATSCOMP:               statset2,        14        42        44        76        79        70         1
MODCORESTATSCOMP:               statset2,        15        45        48        81        84        75         1
MODCORESTATSCOMP:               statset2,        16        49        51        86        88        80         1
MODCORESTATSCOMP:               statset2,        17        52        53        92        93        85         1
MODCORESTATSCOMP:               statset2,        18        56        56        96        99        89         1
MODCORESTATSCOMP:               statset2,        19        59        58       101       105        94         1
MODCORESTATSCOMP:               statset2,        20        63        60       105       110        99         1
MODCORESTATSCOMP:               statset2,        21        67        64       109       114       104         1
MODCORESTATSCOMP:               statset2,        22        71        66       113       119       109         1
MODCORESTATSCOMP:               statset2,        23        75        69       117       124       115         1
MODCORESTATSCOMP:               statset2,        24        78        72       122       128       119         1
MODCORESTATSCOMP:               statset2,        25        82        74       127       133       124         1
MODCORESTATSCOMP:               statset2,        26        85        77       132       137       128         1
MODCORESTATSCOMP:               statset2,        27        89        80       136       142       134         1
MODCORESTATSCOMP:               statset2,        28        91        82       141       147       138         1
MODCORESTATSCOMP:               statset2,        29        93        85       146       151       142         1
MODCORESTATSCOMP:               statset2,        30        95        88       151       157       147         1


// Level Power/Acc/Defense/Initiative/Constitution/MoveRate
//                              variant,     Level   Constit     Power  Accuracy   Defense   Initive     Move
MODCORESTATSCOMP:               statset3,         1         4         6         5        15         4         1
MODCORESTATSCOMP:               statset3,         2         6        10        10        21         9         1
MODCORESTATSCOMP:               statset3,         3         9        12        14        25        14         1
MODCORESTATSCOMP:               statset3,         4        12        15        19        30        19         1
MODCORESTATSCOMP:               statset3,         5        15        17        24        35        24         1
MODCORESTATSCOMP:               statset3,         6        17        19        29        40        29         1
MODCORESTATSCOMP:               statset3,         7        19        21        34        44        35         1
MODCORESTATSCOMP:               statset3,         8        21        25        39        49        40         1
MODCORESTATSCOMP:               statset3,         9        24        28        44        53        44         1
MODCORESTATSCOMP:               statset3,        10        27        32        49        57        49         1
MODCORESTATSCOMP:               statset3,        11        31        36        55        61        54         1
MODCORESTATSCOMP:               statset3,        12        34        40        60        66        59         1
MODCORESTATSCOMP:               statset3,        13        38        43        65        71        63         1
MODCORESTATSCOMP:               statset3,        14        41        45        71        75        68         1
MODCORESTATSCOMP:               statset3,        15        43        47        76        80        73         1
MODCORESTATSCOMP:               statset3,        16        47        50        80        85        78         1
MODCORESTATSCOMP:               statset3,        17        50        53        84        89        82         1
MODCORESTATSCOMP:               statset3,        18        52        56        88        95        88         1
MODCORESTATSCOMP:               statset3,        19        55        59        93       100        94         1
MODCORESTATSCOMP:               statset3,        20        58        63        99       105        98         1
MODCORESTATSCOMP:               statset3,        21        61        66       104       110       102         1
MODCORESTATSCOMP:               statset3,        22        64        69       108       115       106         1
MODCORESTATSCOMP:               statset3,        23        66        73       113       120       111         1
MODCORESTATSCOMP:               statset3,        24        69        76       119       126       115         1
MODCORESTATSCOMP:               statset3,        25        72        79       124       131       120         1
MODCORESTATSCOMP:               statset3,        26        76        83       128       135       125         1
MODCORESTATSCOMP:               statset3,        27        78        87       132       140       130         1
MODCORESTATSCOMP:               statset3,        28        82        90       138       145       135         1
MODCORESTATSCOMP:               statset3,        29        85        94       142       150       140         1
MODCORESTATSCOMP:               statset3,        30        88        98       147       155       145         1


// Level Power/Acc/Defense/Initiative/Constitution/MoveRate
//                              variant,     Level   Constit     Power  Accuracy   Defense   Initive     Move
MODCORESTATSCOMP:               statset4,         1         3         4         4        14         4         1
MODCORESTATSCOMP:               statset4,         2         5         6         8        18         8         1
MODCORESTATSCOMP:               statset4,         3         7         8        12        22        12         1
MODCORESTATSCOMP:               statset4,         4         9        10        16        26        16         1
MODCORESTATSCOMP:               statset4,         5        11        12        20        30        20         1
MODCORESTATSCOMP:               statset4,         6        13        14        24        34        24         1
MODCORESTATSCOMP:               statset4,         7        15        16        28        38        28         1
MODCORESTATSCOMP:               statset4,         8        17        18        32        42        32         1
MODCORESTATSCOMP:               statset4,         9        19        20        36        46        36         1
MODCORESTATSCOMP:               statset4,        10        21        22        40        50        40         1
MODCORESTATSCOMP:               statset4,        11        23        24        44        54        44         1
MODCORESTATSCOMP:               statset4,        12        25        26        48        58        48         1
MODCORESTATSCOMP:               statset4,        13        27        28        52        62        52         1
MODCORESTATSCOMP:               statset4,        14        29        30        56        66        56         1
MODCORESTATSCOMP:               statset4,        15        31        32        60        70        60         1
MODCORESTATSCOMP:               statset4,        16        33        34        64        74        64         1
MODCORESTATSCOMP:               statset4,        17        35        36        68        78        68         1
MODCORESTATSCOMP:               statset4,        18        37        38        72        82        72         1
MODCORESTATSCOMP:               statset4,        19        39        40        76        86        76         1
MODCORESTATSCOMP:               statset4,        20        41        42        80        90        80         1
MODCORESTATSCOMP:               statset4,        21        43        44        84        94        84         1
MODCORESTATSCOMP:               statset4,        22        45        46        88        98        88         1
MODCORESTATSCOMP:               statset4,        23        47        48        92       102        92         1
MODCORESTATSCOMP:               statset4,        24        49        50        96       106        96         1
MODCORESTATSCOMP:               statset4,        25        51        52       100       110       100         1
MODCORESTATSCOMP:               statset4,        26        53        54       104       114       104         1
MODCORESTATSCOMP:               statset4,        27        55        56       108       118       108         1
MODCORESTATSCOMP:               statset4,        28        57        58       112       122       112         1
MODCORESTATSCOMP:               statset4,        29        59        60       116       126       116         1
MODCORESTATSCOMP:               statset4,        30        61        62       120       130       120         1


// Level Power/Acc/Defense/Initiative/Constitution/MoveRate
//                              variant,     Level   Constit     Power  Accuracy   Defense   Initive     Move
MODCORESTATSCOMP:               statset5,         1         5         6         6        16         6         1
MODCORESTATSCOMP:               statset5,         2         9        10        12        22        12         1
MODCORESTATSCOMP:               statset5,         3        13        14        18        28        18         1
MODCORESTATSCOMP:               statset5,         4        17        18        24        34        24         1
MODCORESTATSCOMP:               statset5,         5        21        22        30        40        30         1
MODCORESTATSCOMP:               statset5,         6        25        26        36        46        36         1
MODCORESTATSCOMP:               statset5,         7        29        30        42        52        42         1
MODCORESTATSCOMP:               statset5,         8        33        34        48        58        48         1
MODCORESTATSCOMP:               statset5,         9        37        38        54        64        54         1
MODCORESTATSCOMP:               statset5,        10        41        42        60        70        60         1
MODCORESTATSCOMP:               statset5,        11        45        46        66        76        66         1
MODCORESTATSCOMP:               statset5,        12        49        50        72        82        72         1
MODCORESTATSCOMP:               statset5,        13        53        54        78        88        78         1
MODCORESTATSCOMP:               statset5,        14        57        58        84        94        84         1
MODCORESTATSCOMP:               statset5,        15        61        62        90       100        90         1
MODCORESTATSCOMP:               statset5,        16        65        66        96       106        96         1
MODCORESTATSCOMP:               statset5,        17        69        70       102       112       102         1
MODCORESTATSCOMP:               statset5,        18        73        74       108       118       108         1
MODCORESTATSCOMP:               statset5,        19        77        78       114       124       114         1
MODCORESTATSCOMP:               statset5,        20        81        82       120       130       120         1
MODCORESTATSCOMP:               statset5,        21        85        86       126       136       126         1
MODCORESTATSCOMP:               statset5,        22        89        90       132       142       132         1
MODCORESTATSCOMP:               statset5,        23        93        94       138       148       138         1
MODCORESTATSCOMP:               statset5,        24        97        98       144       154       144         1
MODCORESTATSCOMP:               statset5,        25       101       102       150       160       150         1
MODCORESTATSCOMP:               statset5,        26       105       106       156       166       156         1
MODCORESTATSCOMP:               statset5,        27       109       110       162       172       162         1
MODCORESTATSCOMP:               statset5,        28       113       114       168       178       168         1
MODCORESTATSCOMP:               statset5,        29       117       118       174       184       174         1
MODCORESTATSCOMP:               statset5,        30       121       122       180       190       180         1


