// STATSET export Class: UndeadMelee
// Level Power/Acc/Defense/Initiative/Constitution/MoveRate
//                              variant,     Level   Constit     Power  Accuracy   Defense   Initive     Move
MODCORESTATSCOMP:               statset1,        10        41        39        46        54        49         1
MODCORESTATSCOMP:               statset1,        11        44        42        50        59        54         1
MODCORESTATSCOMP:               statset1,        12        48        46        56        65        60         1
MODCORESTATSCOMP:               statset1,        13        51        49        60        69        66         1
MODCORESTATSCOMP:               statset1,        14        56        51        66        74        71         1
MODCORESTATSCOMP:               statset1,        15        60        55        72        79        77         1
MODCORESTATSCOMP:               statset1,        16        64        59        77        84        81         1
MODCORESTATSCOMP:               statset1,        17        68        62        82        90        87         1
MODCORESTATSCOMP:               statset1,        18        71        66        87        95        92         1
MODCORESTATSCOMP:               statset1,        19        74        69        91       101        96         1
MODCORESTATSCOMP:               statset1,        20        77        73        97       106       101         1
MODCORESTATSCOMP:               statset1,        21        81        76       103       111       107         1
MODCORESTATSCOMP:               statset1,        22        85        79       108       117       112         1
MODCORESTATSCOMP:               statset1,        23        88        83       113       121       118         1
MODCORESTATSCOMP:               statset1,        24        92        86       118       127       123         1
MODCORESTATSCOMP:               statset1,        25        96        90       123       133       129         1
MODCORESTATSCOMP:               statset1,        26       100        92       128       138       134         1
MODCORESTATSCOMP:               statset1,        27       105        96       134       143       140         1
MODCORESTATSCOMP:               statset1,        28       108       101       139       148       145         1
MODCORESTATSCOMP:               statset1,        29       113       104       143       152       150         1
MODCORESTATSCOMP:               statset1,        30       116       108       149       157       155         1


// Level Power/Acc/Defense/Initiative/Constitution/MoveRate
//                              variant,     Level   Constit     Power  Accuracy   Defense   Initive     Move
MODCORESTATSCOMP:               statset2,         1         5         6         6         5         4         1
MODCORESTATSCOMP:               statset2,         2         8        10        11        10        10         1
MODCORESTATSCOMP:               statset2,         3        13        13        17        15        15         1
MODCORESTATSCOMP:               statset2,         4        16        17        22        21        20         1
MODCORESTATSCOMP:               statset2,         5        20        22        26        26        26         1
MODCORESTATSCOMP:               statset2,         6        25        25        31        32        30         1
MODCORESTATSCOMP:               statset2,         7        30        28        35        37        35         1
MODCORESTATSCOMP:               statset2,         8        34        33        39        42        39         1
MODCORESTATSCOMP:               statset2,         9        36        36        45        47        44         1
MODCORESTATSCOMP:               statset2,        10        40        39        49        53        50         1
MODCORESTATSCOMP:               statset2,        11        43        41        53        59        55         1
MODCORESTATSCOMP:               statset2,        12        48        44        58        64        60         1
MODCORESTATSCOMP:               statset2,        13        52        46        62        69        66         1
MODCORESTATSCOMP:               statset2,        14        55        50        67        74        71         1
MODCORESTATSCOMP:               statset2,        15        58        53        71        79        76         1
MODCORESTATSCOMP:               statset2,        16        63        55        75        85        81         1
MODCORESTATSCOMP:               statset2,        17        66        60        79        90        85         1
MODCORESTATSCOMP:               statset2,        18        71        65        84        95        91         1
MODCORESTATSCOMP:               statset2,        19        74        69        89       100        96         1
MODCORESTATSCOMP:               statset2,        20        78        72        95       106       100         1
MODCORESTATSCOMP:               statset2,        21        82        75        99       111       105         1
MODCORESTATSCOMP:               statset2,        22        86        78       103       116       110         1
MODCORESTATSCOMP:               statset2,        23        90        82       109       122       116         1
MODCORESTATSCOMP:               statset2,        24        94        86       115       127       120         1
MODCORESTATSCOMP:               statset2,        25        98        90       120       132       124         1
MODCORESTATSCOMP:               statset2,        26       102        95       125       137       129         1
MODCORESTATSCOMP:               statset2,        27       107        99       129       142       135         1
MODCORESTATSCOMP:               statset2,        28       110       103       135       147       139         1
MODCORESTATSCOMP:               statset2,        29       113       106       140       152       145         1
MODCORESTATSCOMP:               statset2,        30       117       109       145       157       151         1


// Level Power/Acc/Defense/Initiative/Constitution/MoveRate
//                              variant,     Level   Constit     Power  Accuracy   Defense   Initive     Move
MODCORESTATSCOMP:               statset3,         1         4         5         5         5         5         1
MODCORESTATSCOMP:               statset3,         2         8        10         9        10        10         1
MODCORESTATSCOMP:               statset3,         3        10        13        14        14        15         1
MODCORESTATSCOMP:               statset3,         4        14        17        19        20        20         1
MODCORESTATSCOMP:               statset3,         5        17        19        24        25        25         1
MODCORESTATSCOMP:               statset3,         6        21        24        29        30        30         1
MODCORESTATSCOMP:               statset3,         7        25        27        33        34        35         1
MODCORESTATSCOMP:               statset3,         8        30        29        38        39        41         1
MODCORESTATSCOMP:               statset3,         9        34        32        42        43        46         1
MODCORESTATSCOMP:               statset3,        10        38        36        48        48        50         1
MODCORESTATSCOMP:               statset3,        11        41        39        52        53        55         1
MODCORESTATSCOMP:               statset3,        12        44        44        57        59        60         1
MODCORESTATSCOMP:               statset3,        13        48        47        62        63        64         1
MODCORESTATSCOMP:               statset3,        14        50        50        67        67        69         1
MODCORESTATSCOMP:               statset3,        15        53        55        72        71        75         1
MODCORESTATSCOMP:               statset3,        16        55        58        77        76        81         1
MODCORESTATSCOMP:               statset3,        17        58        61        82        82        85         1
MODCORESTATSCOMP:               statset3,        18        63        65        87        87        90         1
MODCORESTATSCOMP:               statset3,        19        66        70        93        92        95         1
MODCORESTATSCOMP:               statset3,        20        70        73        98        97        99         1
MODCORESTATSCOMP:               statset3,        21        74        76       103       103       104         1
MODCORESTATSCOMP:               statset3,        22        78        78       107       107       109         1
MODCORESTATSCOMP:               statset3,        23        81        81       113       112       114         1
MODCORESTATSCOMP:               statset3,        24        84        83       119       116       118         1
MODCORESTATSCOMP:               statset3,        25        87        86       123       121       122         1
MODCORESTATSCOMP:               statset3,        26        89        90       128       125       127         1
MODCORESTATSCOMP:               statset3,        27        93        93       133       131       131         1
MODCORESTATSCOMP:               statset3,        28        95        98       139       135       136         1
MODCORESTATSCOMP:               statset3,        29        98       103       143       141       140         1
MODCORESTATSCOMP:               statset3,        30       100       107       148       146       146         1


// Level Power/Acc/Defense/Initiative/Constitution/MoveRate
//                              variant,     Level   Constit     Power  Accuracy   Defense   Initive     Move
MODCORESTATSCOMP:               statset4,         1         3         5         4         4         4         1
MODCORESTATSCOMP:               statset4,         2         5         7         8         8         8         1
MODCORESTATSCOMP:               statset4,         3         7         9        12        12        12         1
MODCORESTATSCOMP:               statset4,         4         9        11        16        16        16         1
MODCORESTATSCOMP:               statset4,         5        11        13        20        20        20         1
MODCORESTATSCOMP:               statset4,         6        13        15        24        24        24         1
MODCORESTATSCOMP:               statset4,         7        15        17        28        28        28         1
MODCORESTATSCOMP:               statset4,         8        17        19        32        32        32         1
MODCORESTATSCOMP:               statset4,         9        19        21        36        36        36         1
MODCORESTATSCOMP:               statset4,        10        21        23        40        40        40         1
MODCORESTATSCOMP:               statset4,        11        23        25        44        44        44         1
MODCORESTATSCOMP:               statset4,        12        25        27        48        48        48         1
MODCORESTATSCOMP:               statset4,        13        27        29        52        52        52         1
MODCORESTATSCOMP:               statset4,        14        29        31        56        56        56         1
MODCORESTATSCOMP:               statset4,        15        31        33        60        60        60         1
MODCORESTATSCOMP:               statset4,        16        33        35        64        64        64         1
MODCORESTATSCOMP:               statset4,        17        35        37        68        68        68         1
MODCORESTATSCOMP:               statset4,        18        37        39        72        72        72         1
MODCORESTATSCOMP:               statset4,        19        39        41        76        76        76         1
MODCORESTATSCOMP:               statset4,        20        41        43        80        80        80         1
MODCORESTATSCOMP:               statset4,        21        43        45        84        84        84         1
MODCORESTATSCOMP:               statset4,        22        45        47        88        88        88         1
MODCORESTATSCOMP:               statset4,        23        47        49        92        92        92         1
MODCORESTATSCOMP:               statset4,        24        49        51        96        96        96         1
MODCORESTATSCOMP:               statset4,        25        51        53       100       100       100         1
MODCORESTATSCOMP:               statset4,        26        53        55       104       104       104         1
MODCORESTATSCOMP:               statset4,        27        55        57       108       108       108         1
MODCORESTATSCOMP:               statset4,        28        57        59       112       112       112         1
MODCORESTATSCOMP:               statset4,        29        59        61       116       116       116         1
MODCORESTATSCOMP:               statset4,        30        61        63       120       120       120         1


// Level Power/Acc/Defense/Initiative/Constitution/MoveRate
//                              variant,     Level   Constit     Power  Accuracy   Defense   Initive     Move
MODCORESTATSCOMP:               statset5,         1         6         8         6         6         6         1
MODCORESTATSCOMP:               statset5,         2        11        13        12        12        12         1
MODCORESTATSCOMP:               statset5,         3        16        18        18        18        18         1
MODCORESTATSCOMP:               statset5,         4        21        23        24        24        24         1
MODCORESTATSCOMP:               statset5,         5        26        28        30        30        30         1
MODCORESTATSCOMP:               statset5,         6        31        33        36        36        36         1
MODCORESTATSCOMP:               statset5,         7        36        38        42        42        42         1
MODCORESTATSCOMP:               statset5,         8        41        43        48        48        48         1
MODCORESTATSCOMP:               statset5,         9        46        48        54        54        54         1
MODCORESTATSCOMP:               statset5,        10        51        53        60        60        60         1
MODCORESTATSCOMP:               statset5,        11        56        58        66        66        66         1
MODCORESTATSCOMP:               statset5,        12        61        63        72        72        72         1
MODCORESTATSCOMP:               statset5,        13        66        68        78        78        78         1
MODCORESTATSCOMP:               statset5,        14        71        73        84        84        84         1
MODCORESTATSCOMP:               statset5,        15        76        78        90        90        90         1
MODCORESTATSCOMP:               statset5,        16        81        83        96        96        96         1
MODCORESTATSCOMP:               statset5,        17        86        88       102       102       102         1
MODCORESTATSCOMP:               statset5,        18        91        93       108       108       108         1
MODCORESTATSCOMP:               statset5,        19        96        98       114       114       114         1
MODCORESTATSCOMP:               statset5,        20       101       103       120       120       120         1
MODCORESTATSCOMP:               statset5,        21       106       108       126       126       126         1
MODCORESTATSCOMP:               statset5,        22       111       113       132       132       132         1
MODCORESTATSCOMP:               statset5,        23       116       118       138       138       138         1
MODCORESTATSCOMP:               statset5,        24       121       123       144       144       144         1
MODCORESTATSCOMP:               statset5,        25       126       128       150       150       150         1
MODCORESTATSCOMP:               statset5,        26       131       133       156       156       156         1
MODCORESTATSCOMP:               statset5,        27       136       138       162       162       162         1
MODCORESTATSCOMP:               statset5,        28       141       143       168       168       168         1
MODCORESTATSCOMP:               statset5,        29       146       148       174       174       174         1
MODCORESTATSCOMP:               statset5,        30       151       153       180       180       180         1


