// STATSET export Class: Valens
// Level Power/Acc/Defense/Initiative/Constitution/MoveRate
//                              variant,     Level   Constit     Power  Accuracy   Defense   Initive     Move
MODCORESTATSCOMP:               statset1,         5        17        19        29        31        33         1
MODCORESTATSCOMP:               statset1,         6        20        23        34        36        38         1
MODCORESTATSCOMP:               statset1,         7        23        28        39        41        43         1
MODCORESTATSCOMP:               statset1,         8        26        33        44        45        47         1
MODCORESTATSCOMP:               statset1,         9        31        36        50        49        53         1
MODCORESTATSCOMP:               statset1,        10        35        39        55        54        57         1
MODCORESTATSCOMP:               statset1,        11        38        42        60        60        62         1
MODCORESTATSCOMP:               statset1,        12        41        46        66        66        68         1
MODCORESTATSCOMP:               statset1,        13        46        51        71        71        74         1
MODCORESTATSCOMP:               statset1,        14        50        56        76        75        79         1
MODCORESTATSCOMP:               statset1,        15        53        60        80        80        84         1
MODCORESTATSCOMP:               statset1,        16        56        64        85        84        90         1
MODCORESTATSCOMP:               statset1,        17        60        68        89        89        95         1
MODCORESTATSCOMP:               statset1,        18        63        71        94        94        99         1
MODCORESTATSCOMP:               statset1,        19        66        73        99        99       104         1
MODCORESTATSCOMP:               statset1,        20        69        78       104       104       110         1
MODCORESTATSCOMP:               statset1,        21        73        80       109       109       115         1
MODCORESTATSCOMP:               statset1,        22        75        82       114       115       119         1
MODCORESTATSCOMP:               statset1,        23        80        87       120       120       124         1
MODCORESTATSCOMP:               statset1,        24        84        91       124       124       130         1
MODCORESTATSCOMP:               statset1,        25        88        95       128       129       135         1
MODCORESTATSCOMP:               statset1,        26        92       100       134       134       139         1
MODCORESTATSCOMP:               statset1,        27        96       103       138       138       144         1
MODCORESTATSCOMP:               statset1,        28        99       106       143       143       148         1
MODCORESTATSCOMP:               statset1,        29       103       110       148       149       153         1
MODCORESTATSCOMP:               statset1,        30       107       112       153       153       158         1


// Level Power/Acc/Defense/Initiative/Constitution/MoveRate
//                              variant,     Level   Constit     Power  Accuracy   Defense   Initive     Move
MODCORESTATSCOMP:               statset2,         1         5         6        10        10        10         1
MODCORESTATSCOMP:               statset2,         2         8        10        15        15        16         1
MODCORESTATSCOMP:               statset2,         3        12        14        19        21        20         1
MODCORESTATSCOMP:               statset2,         4        16        18        23        25        25         1
MODCORESTATSCOMP:               statset2,         5        19        22        29        31        30         1
MODCORESTATSCOMP:               statset2,         6        22        26        33        35        35         1
MODCORESTATSCOMP:               statset2,         7        26        31        38        41        40         1
MODCORESTATSCOMP:               statset2,         8        29        34        43        47        44         1
MODCORESTATSCOMP:               statset2,         9        33        36        47        52        49         1
MODCORESTATSCOMP:               statset2,        10        36        39        53        56        54         1
MODCORESTATSCOMP:               statset2,        11        39        41        57        62        58         1
MODCORESTATSCOMP:               statset2,        12        44        45        63        68        63         1
MODCORESTATSCOMP:               statset2,        13        47        49        67        73        67         1
MODCORESTATSCOMP:               statset2,        14        51        53        72        77        72         1
MODCORESTATSCOMP:               statset2,        15        54        56        78        82        77         1
MODCORESTATSCOMP:               statset2,        16        58        59        83        87        82         1
MODCORESTATSCOMP:               statset2,        17        62        62        88        93        86         1
MODCORESTATSCOMP:               statset2,        18        65        66        92        97        91         1
MODCORESTATSCOMP:               statset2,        19        69        68        97       103        97         1
MODCORESTATSCOMP:               statset2,        20        72        71       103       108       101         1
MODCORESTATSCOMP:               statset2,        21        75        74       107       114       107         1
MODCORESTATSCOMP:               statset2,        22        77        77       111       118       111         1
MODCORESTATSCOMP:               statset2,        23        82        81       116       124       116         1
MODCORESTATSCOMP:               statset2,        24        85        84       121       130       120         1
MODCORESTATSCOMP:               statset2,        25        88        88       126       134       124         1
MODCORESTATSCOMP:               statset2,        26        93        91       131       139       128         1
MODCORESTATSCOMP:               statset2,        27        98        93       136       144       133         1
MODCORESTATSCOMP:               statset2,        28       102        96       140       148       138         1
MODCORESTATSCOMP:               statset2,        29       106       100       144       153       143         1
MODCORESTATSCOMP:               statset2,        30       109       103       148       157       149         1


// Level Power/Acc/Defense/Initiative/Constitution/MoveRate
//                              variant,     Level   Constit     Power  Accuracy   Defense   Initive     Move
MODCORESTATSCOMP:               statset3,         1         3         7        10        10         9         1
MODCORESTATSCOMP:               statset3,         2         8        10        16        16        15         1
MODCORESTATSCOMP:               statset3,         3        12        13        21        20        20         1
MODCORESTATSCOMP:               statset3,         4        15        16        27        25        26         1
MODCORESTATSCOMP:               statset3,         5        19        19        32        31        32         1
MODCORESTATSCOMP:               statset3,         6        22        23        37        35        37         1
MODCORESTATSCOMP:               statset3,         7        27        26        43        41        41         1
MODCORESTATSCOMP:               statset3,         8        30        29        48        46        46         1
MODCORESTATSCOMP:               statset3,         9        34        33        53        52        52         1
MODCORESTATSCOMP:               statset3,        10        37        37        58        56        57         1
MODCORESTATSCOMP:               statset3,        11        40        41        62        61        63         1
MODCORESTATSCOMP:               statset3,        12        43        46        68        65        68         1
MODCORESTATSCOMP:               statset3,        13        48        50        73        69        73         1
MODCORESTATSCOMP:               statset3,        14        51        54        79        74        78         1
MODCORESTATSCOMP:               statset3,        15        54        56        85        79        82         1
MODCORESTATSCOMP:               statset3,        16        58        61        90        83        87         1
MODCORESTATSCOMP:               statset3,        17        63        64        95        87        91         1
MODCORESTATSCOMP:               statset3,        18        65        68       101        92        96         1
MODCORESTATSCOMP:               statset3,        19        67        71       106        97       102         1
MODCORESTATSCOMP:               statset3,        20        71        74       112       102       106         1
MODCORESTATSCOMP:               statset3,        21        75        77       117       107       110         1
MODCORESTATSCOMP:               statset3,        22        79        81       123       112       115         1
MODCORESTATSCOMP:               statset3,        23        81        85       128       118       119         1
MODCORESTATSCOMP:               statset3,        24        84        89       132       123       124         1
MODCORESTATSCOMP:               statset3,        25        87        91       137       128       129         1
MODCORESTATSCOMP:               statset3,        26        90        95       142       133       135         1
MODCORESTATSCOMP:               statset3,        27        94        98       146       137       139         1
MODCORESTATSCOMP:               statset3,        28        98       101       150       143       144         1
MODCORESTATSCOMP:               statset3,        29       102       105       155       149       149         1
MODCORESTATSCOMP:               statset3,        30       106       108       159       154       155         1


// Level Power/Acc/Defense/Initiative/Constitution/MoveRate
//                              variant,     Level   Constit     Power  Accuracy   Defense   Initive     Move
MODCORESTATSCOMP:               statset4,         1         3         5         9         9         9         1
MODCORESTATSCOMP:               statset4,         2         5         7        13        13        13         1
MODCORESTATSCOMP:               statset4,         3         7         9        17        17        17         1
MODCORESTATSCOMP:               statset4,         4         9        11        21        21        21         1
MODCORESTATSCOMP:               statset4,         5        11        13        25        25        25         1
MODCORESTATSCOMP:               statset4,         6        13        15        29        29        29         1
MODCORESTATSCOMP:               statset4,         7        15        17        33        33        33         1
MODCORESTATSCOMP:               statset4,         8        17        19        37        37        37         1
MODCORESTATSCOMP:               statset4,         9        19        21        41        41        41         1
MODCORESTATSCOMP:               statset4,        10        21        23        45        45        45         1
MODCORESTATSCOMP:               statset4,        11        23        25        49        49        49         1
MODCORESTATSCOMP:               statset4,        12        25        27        53        53        53         1
MODCORESTATSCOMP:               statset4,        13        27        29        57        57        57         1
MODCORESTATSCOMP:               statset4,        14        29        31        61        61        61         1
MODCORESTATSCOMP:               statset4,        15        31        33        65        65        65         1
MODCORESTATSCOMP:               statset4,        16        33        35        69        69        69         1
MODCORESTATSCOMP:               statset4,        17        35        37        73        73        73         1
MODCORESTATSCOMP:               statset4,        18        37        39        77        77        77         1
MODCORESTATSCOMP:               statset4,        19        39        41        81        81        81         1
MODCORESTATSCOMP:               statset4,        20        41        43        85        85        85         1
MODCORESTATSCOMP:               statset4,        21        43        45        89        89        89         1
MODCORESTATSCOMP:               statset4,        22        45        47        93        93        93         1
MODCORESTATSCOMP:               statset4,        23        47        49        97        97        97         1
MODCORESTATSCOMP:               statset4,        24        49        51       101       101       101         1
MODCORESTATSCOMP:               statset4,        25        51        53       105       105       105         1
MODCORESTATSCOMP:               statset4,        26        53        55       109       109       109         1
MODCORESTATSCOMP:               statset4,        27        55        57       113       113       113         1
MODCORESTATSCOMP:               statset4,        28        57        59       117       117       117         1
MODCORESTATSCOMP:               statset4,        29        59        61       121       121       121         1
MODCORESTATSCOMP:               statset4,        30        61        63       125       125       125         1


// Level Power/Acc/Defense/Initiative/Constitution/MoveRate
//                              variant,     Level   Constit     Power  Accuracy   Defense   Initive     Move
MODCORESTATSCOMP:               statset5,         1         6         8        11        11        11         1
MODCORESTATSCOMP:               statset5,         2        11        13        17        17        17         1
MODCORESTATSCOMP:               statset5,         3        16        18        23        23        23         1
MODCORESTATSCOMP:               statset5,         4        21        23        29        29        29         1
MODCORESTATSCOMP:               statset5,         5        26        28        35        35        35         1
MODCORESTATSCOMP:               statset5,         6        31        33        41        41        41         1
MODCORESTATSCOMP:               statset5,         7        36        38        47        47        47         1
MODCORESTATSCOMP:               statset5,         8        41        43        53        53        53         1
MODCORESTATSCOMP:               statset5,         9        46        48        59        59        59         1
MODCORESTATSCOMP:               statset5,        10        51        53        65        65        65         1
MODCORESTATSCOMP:               statset5,        11        56        58        71        71        71         1
MODCORESTATSCOMP:               statset5,        12        61        63        77        77        77         1
MODCORESTATSCOMP:               statset5,        13        66        68        83        83        83         1
MODCORESTATSCOMP:               statset5,        14        71        73        89        89        89         1
MODCORESTATSCOMP:               statset5,        15        76        78        95        95        95         1
MODCORESTATSCOMP:               statset5,        16        81        83       101       101       101         1
MODCORESTATSCOMP:               statset5,        17        86        88       107       107       107         1
MODCORESTATSCOMP:               statset5,        18        91        93       113       113       113         1
MODCORESTATSCOMP:               statset5,        19        96        98       119       119       119         1
MODCORESTATSCOMP:               statset5,        20       101       103       125       125       125         1
MODCORESTATSCOMP:               statset5,        21       106       108       131       131       131         1
MODCORESTATSCOMP:               statset5,        22       111       113       137       137       137         1
MODCORESTATSCOMP:               statset5,        23       116       118       143       143       143         1
MODCORESTATSCOMP:               statset5,        24       121       123       149       149       149         1
MODCORESTATSCOMP:               statset5,        25       126       128       155       155       155         1
MODCORESTATSCOMP:               statset5,        26       131       133       161       161       161         1
MODCORESTATSCOMP:               statset5,        27       136       138       167       167       167         1
MODCORESTATSCOMP:               statset5,        28       141       143       173       173       173         1
MODCORESTATSCOMP:               statset5,        29       146       148       179       179       179         1
MODCORESTATSCOMP:               statset5,        30       151       153       185       185       185         1


