// STATSET export Class: Urlan
// Level Power/Acc/Defense/Initiative/Constitution/MoveRate
//                              variant,     Level   Constit     Power  Accuracy   Defense   Initive     Move
MODCORESTATSCOMP:               statset1,        17        58        69        82        84        81         1
MODCORESTATSCOMP:               statset1,        18        61        73        87        90        86         1
MODCORESTATSCOMP:               statset1,        19        65        76        91        95        91         1
MODCORESTATSCOMP:               statset1,        20        67        80        97        99        97         1
MODCORESTATSCOMP:               statset1,        21        72        82       101       103       101         1
MODCORESTATSCOMP:               statset1,        22        75        85       106       108       107         1
MODCORESTATSCOMP:               statset1,        23        79        89       110       113       112         1
MODCORESTATSCOMP:               statset1,        24        84        93       114       118       118         1
MODCORESTATSCOMP:               statset1,        25        87        98       120       123       123         1
MODCORESTATSCOMP:               statset1,        26        90       100       125       127       127         1
MODCORESTATSCOMP:               statset1,        27        93       103       129       133       132         1
MODCORESTATSCOMP:               statset1,        28        95       105       133       138       137         1
MODCORESTATSCOMP:               statset1,        29        99       109       139       143       142         1
MODCORESTATSCOMP:               statset1,        30       103       111       144       147       148         1


// Level Power/Acc/Defense/Initiative/Constitution/MoveRate
//                              variant,     Level   Constit     Power  Accuracy   Defense   Initive     Move
MODCORESTATSCOMP:               statset2,         1         5         8         6         5         6         1
MODCORESTATSCOMP:               statset2,         2        10        11        11         9        12         1
MODCORESTATSCOMP:               statset2,         3        15        15        16        13        18         1
MODCORESTATSCOMP:               statset2,         4        19        18        20        18        24         1
MODCORESTATSCOMP:               statset2,         5        22        23        25        22        28         1
MODCORESTATSCOMP:               statset2,         6        26        27        31        27        34         1
MODCORESTATSCOMP:               statset2,         7        31        31        36        33        40         1
MODCORESTATSCOMP:               statset2,         8        33        33        41        38        45         1
MODCORESTATSCOMP:               statset2,         9        36        38        46        43        50         1
MODCORESTATSCOMP:               statset2,        10        39        42        51        47        55         1
MODCORESTATSCOMP:               statset2,        11        43        44        55        51        60         1
MODCORESTATSCOMP:               statset2,        12        47        47        59        55        66         1
MODCORESTATSCOMP:               statset2,        13        50        51        65        61        71         1
MODCORESTATSCOMP:               statset2,        14        55        55        70        66        77         1
MODCORESTATSCOMP:               statset2,        15        59        60        74        72        83         1
MODCORESTATSCOMP:               statset2,        16        62        64        79        77        88         1
MODCORESTATSCOMP:               statset2,        17        65        67        85        81        93         1
MODCORESTATSCOMP:               statset2,        18        69        70        90        86        99         1
MODCORESTATSCOMP:               statset2,        19        74        73        94        91       104         1
MODCORESTATSCOMP:               statset2,        20        78        77        99        97       109         1
MODCORESTATSCOMP:               statset2,        21        81        82       104       103       113         1
MODCORESTATSCOMP:               statset2,        22        83        85       109       108       117         1
MODCORESTATSCOMP:               statset2,        23        88        88       114       112       121         1
MODCORESTATSCOMP:               statset2,        24        92        93       118       117       126         1
MODCORESTATSCOMP:               statset2,        25        96        97       122       122       131         1
MODCORESTATSCOMP:               statset2,        26       100       100       126       126       137         1
MODCORESTATSCOMP:               statset2,        27       103       103       131       130       143         1
MODCORESTATSCOMP:               statset2,        28       107       106       136       135       148         1
MODCORESTATSCOMP:               statset2,        29       109       110       141       141       152         1
MODCORESTATSCOMP:               statset2,        30       111       115       146       146       157         1


// Level Power/Acc/Defense/Initiative/Constitution/MoveRate
//                              variant,     Level   Constit     Power  Accuracy   Defense   Initive     Move
MODCORESTATSCOMP:               statset3,         1         5         7         4         5         4         1
MODCORESTATSCOMP:               statset3,         2         8        10        10        10        10         1
MODCORESTATSCOMP:               statset3,         3        12        14        14        15        15         1
MODCORESTATSCOMP:               statset3,         4        16        17        19        20        20         1
MODCORESTATSCOMP:               statset3,         5        20        20        25        24        25         1
MODCORESTATSCOMP:               statset3,         6        24        25        31        29        30         1
MODCORESTATSCOMP:               statset3,         7        29        29        36        34        36         1
MODCORESTATSCOMP:               statset3,         8        33        32        42        39        41         1
MODCORESTATSCOMP:               statset3,         9        37        34        46        44        46         1
MODCORESTATSCOMP:               statset3,        10        41        39        51        50        52         1
MODCORESTATSCOMP:               statset3,        11        44        43        57        55        56         1
MODCORESTATSCOMP:               statset3,        12        47        47        61        61        62         1
MODCORESTATSCOMP:               statset3,        13        51        52        67        65        67         1
MODCORESTATSCOMP:               statset3,        14        53        57        72        71        73         1
MODCORESTATSCOMP:               statset3,        15        57        60        77        77        77         1
MODCORESTATSCOMP:               statset3,        16        60        65        82        82        83         1
MODCORESTATSCOMP:               statset3,        17        63        68        88        86        88         1
MODCORESTATSCOMP:               statset3,        18        66        72        93        90        92         1
MODCORESTATSCOMP:               statset3,        19        70        75        98        96        96         1
MODCORESTATSCOMP:               statset3,        20        74        77       102       101       100         1
MODCORESTATSCOMP:               statset3,        21        77        81       107       105       104         1
MODCORESTATSCOMP:               statset3,        22        82        85       112       110       110         1
MODCORESTATSCOMP:               statset3,        23        85        89       117       115       116         1
MODCORESTATSCOMP:               statset3,        24        90        93       122       121       122         1
MODCORESTATSCOMP:               statset3,        25        94        97       126       126       127         1
MODCORESTATSCOMP:               statset3,        26        96       100       131       130       133         1
MODCORESTATSCOMP:               statset3,        27       100       102       135       135       139         1
MODCORESTATSCOMP:               statset3,        28       104       105       140       140       145         1
MODCORESTATSCOMP:               statset3,        29       108       108       145       145       150         1
MODCORESTATSCOMP:               statset3,        30       111       112       150       150       154         1


// Level Power/Acc/Defense/Initiative/Constitution/MoveRate
//                              variant,     Level   Constit     Power  Accuracy   Defense   Initive     Move
MODCORESTATSCOMP:               statset4,         1         3         5         4         4         4         1
MODCORESTATSCOMP:               statset4,         2         5         7         8         8         8         1
MODCORESTATSCOMP:               statset4,         3         7         9        12        12        12         1
MODCORESTATSCOMP:               statset4,         4         9        11        16        16        16         1
MODCORESTATSCOMP:               statset4,         5        11        13        20        20        20         1
MODCORESTATSCOMP:               statset4,         6        13        15        24        24        24         1
MODCORESTATSCOMP:               statset4,         7        15        17        28        28        28         1
MODCORESTATSCOMP:               statset4,         8        17        19        32        32        32         1
MODCORESTATSCOMP:               statset4,         9        19        21        36        36        36         1
MODCORESTATSCOMP:               statset4,        10        21        23        40        40        40         1
MODCORESTATSCOMP:               statset4,        11        23        25        44        44        44         1
MODCORESTATSCOMP:               statset4,        12        25        27        48        48        48         1
MODCORESTATSCOMP:               statset4,        13        27        29        52        52        52         1
MODCORESTATSCOMP:               statset4,        14        29        31        56        56        56         1
MODCORESTATSCOMP:               statset4,        15        31        33        60        60        60         1
MODCORESTATSCOMP:               statset4,        16        33        35        64        64        64         1
MODCORESTATSCOMP:               statset4,        17        35        37        68        68        68         1
MODCORESTATSCOMP:               statset4,        18        37        39        72        72        72         1
MODCORESTATSCOMP:               statset4,        19        39        41        76        76        76         1
MODCORESTATSCOMP:               statset4,        20        41        43        80        80        80         1
MODCORESTATSCOMP:               statset4,        21        43        45        84        84        84         1
MODCORESTATSCOMP:               statset4,        22        45        47        88        88        88         1
MODCORESTATSCOMP:               statset4,        23        47        49        92        92        92         1
MODCORESTATSCOMP:               statset4,        24        49        51        96        96        96         1
MODCORESTATSCOMP:               statset4,        25        51        53       100       100       100         1
MODCORESTATSCOMP:               statset4,        26        53        55       104       104       104         1
MODCORESTATSCOMP:               statset4,        27        55        57       108       108       108         1
MODCORESTATSCOMP:               statset4,        28        57        59       112       112       112         1
MODCORESTATSCOMP:               statset4,        29        59        61       116       116       116         1
MODCORESTATSCOMP:               statset4,        30        61        63       120       120       120         1


// Level Power/Acc/Defense/Initiative/Constitution/MoveRate
//                              variant,     Level   Constit     Power  Accuracy   Defense   Initive     Move
MODCORESTATSCOMP:               statset5,         1         6         8         6         6         6         1
MODCORESTATSCOMP:               statset5,         2        11        13        12        12        12         1
MODCORESTATSCOMP:               statset5,         3        16        18        18        18        18         1
MODCORESTATSCOMP:               statset5,         4        21        23        24        24        24         1
MODCORESTATSCOMP:               statset5,         5        26        28        30        30        30         1
MODCORESTATSCOMP:               statset5,         6        31        33        36        36        36         1
MODCORESTATSCOMP:               statset5,         7        36        38        42        42        42         1
MODCORESTATSCOMP:               statset5,         8        41        43        48        48        48         1
MODCORESTATSCOMP:               statset5,         9        46        48        54        54        54         1
MODCORESTATSCOMP:               statset5,        10        51        53        60        60        60         1
MODCORESTATSCOMP:               statset5,        11        56        58        66        66        66         1
MODCORESTATSCOMP:               statset5,        12        61        63        72        72        72         1
MODCORESTATSCOMP:               statset5,        13        66        68        78        78        78         1
MODCORESTATSCOMP:               statset5,        14        71        73        84        84        84         1
MODCORESTATSCOMP:               statset5,        15        76        78        90        90        90         1
MODCORESTATSCOMP:               statset5,        16        81        83        96        96        96         1
MODCORESTATSCOMP:               statset5,        17        86        88       102       102       102         1
MODCORESTATSCOMP:               statset5,        18        91        93       108       108       108         1
MODCORESTATSCOMP:               statset5,        19        96        98       114       114       114         1
MODCORESTATSCOMP:               statset5,        20       101       103       120       120       120         1
MODCORESTATSCOMP:               statset5,        21       106       108       126       126       126         1
MODCORESTATSCOMP:               statset5,        22       111       113       132       132       132         1
MODCORESTATSCOMP:               statset5,        23       116       118       138       138       138         1
MODCORESTATSCOMP:               statset5,        24       121       123       144       144       144         1
MODCORESTATSCOMP:               statset5,        25       126       128       150       150       150         1
MODCORESTATSCOMP:               statset5,        26       131       133       156       156       156         1
MODCORESTATSCOMP:               statset5,        27       136       138       162       162       162         1
MODCORESTATSCOMP:               statset5,        28       141       143       168       168       168         1
MODCORESTATSCOMP:               statset5,        29       146       148       174       174       174         1
MODCORESTATSCOMP:               statset5,        30       151       153       180       180       180         1


